height_m,temperature_K,specific_humidity_kgkg,pressure_hPa,refractivity_N,modified_refractivity_M
17.917085427135678,298.8691076212407,0.016246629354728405,1010.334535875699,371.4521676429588,374.2651500550191
18.1178391959799,298.86865803671924,0.016244958921745527,1010.3113541695063,371.43325787463584,374.2777586284047
18.31859296482412,298.8682156593249,0.016243315266870447,1010.2881729952081,371.4145151997338,374.29053429521116
18.519346733668343,298.86778029841537,0.016241697681771253,1010.2649923527924,371.3959352064891,374.30347264367504
18.720100502512565,298.8673517703388,0.016240105484088573,1010.241812242247,371.37751364482995,374.31656942372445
18.920854271356784,298.86692989810723,0.01623853801622312,1010.2186326635594,371.3592464188308,374.32982053943385
19.121608040201007,298.86651451108884,0.01623699464419175,1010.1954536167177,371.3411295795936,374.34322204190516
19.322361809045226,298.86610544471733,0.016235474756547498,1010.1722751017097,371.3231593185265,374.3567701225466
19.52311557788945,298.8657025402171,0.01623397776335938,1010.1490971185231,371.30533196099486,374.3704611067235
19.723869346733668,298.86530564434406,0.016232503095248145,1010.1259196671456,371.2876439603196,374.38429144775677
19.92462311557789,298.86491460914,0.016231050202474315,1010.1027427475651,371.2700918921018,374.39825772124755
20.12537688442211,298.86452929170014,0.016229618554075242,1010.0795663597694,371.2526724488521,374.4123566197064
20.326130653266333,298.8641495539537,0.016228207637048082,1010.0563905037462,371.23538243490464,374.42658494746746
20.526884422110555,298.8637752624553,0.01622681695557583,1010.0332151794835,371.2182187616007,374.4409396158721
20.727638190954774,298.86340628818743,0.016225446030293737,1010.010040386969,371.2011784427227,374.4554176387026
20.928391959798997,298.86304250637346,0.016224094397593675,1009.9868661261904,371.1842585901633,374.47001612785175
21.129145728643216,298.86268379629985,0.01622276160896413,1009.9636923971358,371.16745640981884,374.4847322892158
21.32989949748744,298.8623300411477,0.016221447230363676,1009.9405191997924,371.15076919768796,374.4995634187935
21.530653266331658,298.8619811278322,0.016220150841625952,1009.9173465341487,371.13419433616946,374.51450689898354
21.73140703517588,298.86163694685115,0.016218872035894318,1009.8941744001921,371.1177292905413,374.52956019506394
21.9321608040201,298.86129739213953,0.016217610419084375,1009.8710027979105,371.1013716056169,374.54472085184807
22.132914572864323,298.86096236093255,0.016216365609372847,1009.8478317272916,371.08511890256165,374.55998649050133
22.333668341708545,298.8606317536344,0.016215137236711186,1009.8246611883235,371.0689688758667,374.5753548055149
22.534422110552764,298.8603054736937,0.01621392494236262,1009.8014911809936,371.05291929046547,374.5908235618223
22.735175879396987,298.859983427485,0.016212728378461237,1009.7783217052898,371.0369679789905,374.60639059205585
22.935929648241206,298.85966552419563,0.016211547207591905,1009.7551527612003,371.02111283915684,374.6220537939307
23.13668341708543,298.8593516757176,0.01621038110238987,1009.7319843487124,371.0053518312706,374.637811127753
23.337437185929648,298.8590417965456,0.01620922974515897,1009.7088164678141,370.98968297585117,374.6536606140421
23.53819095477387,298.85873580367814,0.016208092827507407,1009.6856491184932,370.9741043513646,374.66960033126406
23.73894472361809,298.8584336165246,0.016206970050000165,1009.6624823007376,370.958614092059,374.6856284136671
23.939698492462313,298.85813515681565,0.016205861121827193,1009.639316014535,370.9432103858989,374.7017430492155
24.140452261306535,298.85784034851787,0.01620476576048647,1009.616150259873,370.9278914725924,374.71794247761756
24.341206030150754,298.8575491177526,0.01620368369148119,1009.5929850367398,370.91265564170556,374.7342249884392
24.541959798994977,298.85726139271776,0.016202614648030383,1009.569820345123,370.8975012308606,374.7505889193028
24.742713567839196,298.85697710361336,0.016201558370792134,1009.5466561850105,370.8824266240131,374.7670326541638
24.94346733668342,298.85669618257043,0.01620051460759895,1009.52349255639,370.8674302498039,374.78355462166314
25.144221105527638,298.85641856358274,0.016199483113204453,1009.5003294592493,370.8525105799822,374.80015329355007
25.34497487437186,298.8561441824416,0.016198463649040998,1009.4771668935762,370.83766612789645,374.81682718317285
25.54572864321608,298.8558729766733,0.016197455982987528,1009.4540048593586,370.82289544704884,374.83357484403376
25.746482412060303,298.8556048854796,0.016196459889147263,1009.4308433565842,370.8081971297108,374.85039486840424
25.947236180904525,298.8553398496797,0.016195475147634662,1009.407682385241,370.79356980559726,374.86728588599925
26.147989949748744,298.8550778116562,0.01619450154437126,1009.3845219453166,370.7790121405943,374.88424656270485
26.348743718592967,298.85481871530163,0.016193538870889874,1009.3613620367987,370.7645228355412,374.9012755993603
26.549497487437186,298.8545625059683,0.016192586924146886,1009.3382026596754,370.75010062506055,374.9183717305882
26.75025125628141,298.85430913041984,0.016191645506342084,1009.3150438139345,370.73574427643723,374.9355337236734
26.951005025125628,298.8540585367844,0.016190714424745796,1009.2918854995635,370.7214525885413,374.952760377486
27.15175879396985,298.8538106745103,0.016189793491532947,1009.2687277165505,370.7072243907952,374.97005052144846
27.35251256281407,298.8535654943231,0.016188882523623688,1009.2455704648831,370.6930585421808,374.98740301454256
27.553266331658293,298.85332294818403,0.01618798134253032,1009.2224137445494,370.67895393028675,375.00481674435713
27.754020100502515,298.8530829892508,0.016187089774210225,1009.199257555537,370.6649094703923,375.0222906261712
27.954773869346734,298.85284557183957,0.016186207648924478,1009.1761018978337,370.6509241045869,375.03982360207436
28.155527638190957,298.85261065138803,0.016185334801101972,1009.1529467714273,370.636996800924,375.05741464012
28.356281407035176,298.85237818442056,0.016184471069208704,1009.1297921763057,370.62312655260706,375.0750627335116
28.5570351758794,298.8521481285142,0.01618361629562205,1009.1066381124567,370.6093123772068,375.0927668998198
28.757788944723618,298.8519204422662,0.01618277032650981,1009.0834845798679,370.5955533159073,375.11052618022893
28.95854271356784,298.8516950852625,0.0161819330117138,1009.0603315785274,370.58184843278224,375.1283396388124
29.15929648241206,298.8514720180479,0.016181104204637732,1009.037179108423,370.5681968140955,375.1462063618342
29.360050251256283,298.8512512020967,0.01618028376213931,1009.0140271695424,370.55459756762934,375.1641254570766
29.560804020100505,298.85103259978484,0.016179471544426272,1008.9908757618733,370.54104982203745,375.1820960531932
29.761557788944724,298.85081617436305,0.016178667414956226,1008.9677248854036,370.52755272622085,375.20011729908515
29.962311557788947,298.85060188993054,0.016177871240340126,1008.9445745401213,370.51410544872675,375.21818836329965
30.163065326633166,298.85038971141034,0.016177082890249238,1008.9214247260139,370.50070717716926,375.2363084334507
